fm_sector_id,fm_id,sector,has_appetite
1307,18504,Diversified,True
2780,18504,Energy / Oil & Gas,False
2562,18504,Financial Services,True
2940,18504,Healthcare,False
2279,18504,Industrials,True
24,18504,Leisure,False
2415,18504,Manufacturing,False
336,18504,Natural Resources,False
2694,18504,Other,False
978,18504,Retail,False
2353,18504,TMT,True
779,18504,Transport,False
391,2175,Biotech / Life Science,True
2686,2175,Clean Tech / Renewable,True
743,2175,Consumer Goods,True
2308,2175,Diversified,True
45,2175,Energy / Oil & Gas,True
1021,2175,Financial Services,True
1877,2175,Healthcare,True
3014,2175,Industrials,True
1257,2175,Leisure,True
2553,2175,Manufacturing,False
3056,2175,Natural Resources,False
314,2175,Other,False
1778,2175,Retail,True
1394,2175,TMT,True
446,2175,Transport,False
823,4260,Biotech / Life Science,False
1582,4260,Clean Tech / Renewable,False
2050,4260,Consumer Goods,True
2825,4260,Diversified,True
1704,4260,Energy / Oil & Gas,True
441,4260,Financial Services,True
2104,4260,Healthcare,False
1742,4260,Industrials,True
868,4260,Leisure,False
1810,4260,Manufacturing,False
435,4260,Natural Resources,False
111,4260,Other,True
2067,4260,Retail,True
1894,4260,TMT,False
1454,4260,Transport,False
2471,15027,,
1979,8558,Biotech / Life Science,False
3001,8558,Business Services,False
1983,8558,Clean Tech / Renewable,False
1334,8558,Consumer Goods,False
624,8558,Diversified,True
1568,8558,Energy / Oil & Gas,False
1149,8558,Financial Services,False
2596,8558,Healthcare,False
435,8558,Industrials,False
969,8558,Leisure,False
2234,8558,Manufacturing,False
461,8558,Natural Resources,False
2819,8558,Other,False
744,8558,Retail,False
1856,8558,TMT,False
2725,8558,Transport,False
1934,17885,,
577,978,Biotech / Life Science,True
2288,978,Clean Tech / Renewable,False
1960,978,Consumer Goods,False
78,978,Diversified,True
866,978,Energy / Oil & Gas,False
2044,978,Financial Services,False
2459,978,Healthcare,False
857,978,Industrials,False
2913,978,Leisure,False
448,978,Manufacturing,False
1565,978,Natural Resources,False
952,978,Other,False
1546,978,Retail,False
2065,978,TMT,True
2619,978,Transport,False
1696,1748,Biotech / Life Science,False
2559,1748,Clean Tech / Renewable,False
3050,1748,Consumer Goods,True
2397,1748,Diversified,True
97,1748,Energy / Oil & Gas,False
2786,1748,Financial Services,False
80,1748,Healthcare,False
2202,1748,Industrials,False
1608,1748,Leisure,False
2849,1748,Manufacturing,False
957,1748,Natural Resources,False
1232,1748,Other,False
260,1748,Retail,False
880,1748,TMT,True
2613,1748,Transport,False
1069,3703,Biotech / Life Science,True
2973,3703,Clean Tech / Renewable,False
3021,3703,Consumer Goods,False
2938,3703,Diversified,True
957,3703,Energy / Oil & Gas,True
617,3703,Financial Services,False
2185,3703,Healthcare,False
895,3703,Industrials,False
1366,3703,Leisure,False
1826,3703,Manufacturing,False
1529,3703,Natural Resources,False
35,3703,Other,False
929,3703,Retail,False
2448,3703,TMT,False
208,3703,Transport,False
2756,1470,Biotech / Life Science,True
1591,1470,Clean Tech / Renewable,False
2141,1470,Consumer Goods,True
933,1470,Diversified,True
2339,1470,Energy / Oil & Gas,True
1292,1470,Financial Services,True
984,1470,Healthcare,True
1436,1470,Industrials,True
2088,1470,Leisure,True
1541,1470,Manufacturing,True
482,1470,Natural Resources,False
2140,1470,Other,True
763,1470,Retail,True
1991,1470,TMT,True
398,1470,Transport,False
2623,8642,Biotech / Life Science,False
1136,8642,Clean Tech / Renewable,False
81,8642,Consumer Goods,True
1587,8642,Diversified,True
673,8642,Energy / Oil & Gas,True
2265,8642,Financial Services,True
2459,8642,Healthcare,True
1045,8642,Industrials,True
2428,8642,Leisure,False
318,8642,Manufacturing,False
1082,8642,Natural Resources,False
311,8642,Other,False
1473,8642,Retail,True
2318,8642,TMT,True
1619,8642,Transport,False
2602,6486,Biotech / Life Science,True
413,6486,Clean Tech / Renewable,False
713,6486,Consumer Goods,True
2414,6486,Diversified,True
1648,6486,Energy / Oil & Gas,False
697,6486,Financial Services,True
92,6486,Healthcare,True
2328,6486,Industrials,False
2866,6486,Leisure,False
597,6486,Manufacturing,False
1362,6486,Natural Resources,False
1037,6486,Other,False
162,6486,Retail,True
1587,6486,TMT,True
1806,6486,Transport,True
1245,16957,Agribusiness,False
2440,16957,Biotech / Life Science,False
2636,16957,Business Services,True
2971,16957,Clean Tech / Renewable,False
2526,16957,Consumer Goods,True
1560,16957,Diversified,True
2873,16957,Energy / Oil & Gas,False
1028,16957,Financial Services,True
312,16957,Healthcare,True
1415,16957,Industrials,True
458,16957,Leisure,False
893,16957,Manufacturing,True
1336,16957,Natural Resources,False
2554,16957,Other,False
2098,16957,Retail,False
2990,16957,TMT,False
1982,16957,Transport,False
2518,8263,,
1419,6675,Biotech / Life Science,False
878,6675,Clean Tech / Renewable,False
2149,6675,Consumer Goods,True
822,6675,Diversified,True
756,6675,Energy / Oil & Gas,False
2532,6675,Financial Services,True
2731,6675,Healthcare,True
1140,6675,Industrials,False
2154,6675,Leisure,False
1419,6675,Manufacturing,False
14,6675,Natural Resources,False
2466,6675,Other,False
2707,6675,Retail,True
2371,6675,TMT,True
2210,6675,Transport,False
1969,6924,Biotech / Life Science,False
1865,6924,Clean Tech / Renewable,False
1419,6924,Consumer Goods,False
2327,6924,Diversified,False
2687,6924,Energy / Oil & Gas,False
27,6924,Financial Services,False
2464,6924,Healthcare,False
2198,6924,Industrials,False
786,6924,Leisure,False
2754,6924,Manufacturing,False
123,6924,Natural Resources,False
284,6924,Other,False
963,6924,Retail,False
408,6924,TMT,True
2362,6924,Transport,False
2588,4186,Biotech / Life Science,True
1164,4186,Clean Tech / Renewable,False
1132,4186,Consumer Goods,True
969,4186,Diversified,True
1852,4186,Energy / Oil & Gas,False
559,4186,Financial Services,True
1848,4186,Healthcare,True
1339,4186,Industrials,False
2230,4186,Leisure,True
55,4186,Manufacturing,False
90,4186,Natural Resources,False
2020,4186,Other,False
3123,4186,Retail,False
503,4186,TMT,True
266,4186,Transport,False
2947,18822,Agribusiness,False
327,18822,Biotech / Life Science,False
2404,18822,Business Services,True
2688,18822,Clean Tech / Renewable,False
746,18822,Consumer Goods,True
34,18822,Diversified,True
2188,18822,Energy / Oil & Gas,False
2672,18822,Financial Services,False
2984,18822,Healthcare,True
1764,18822,Industrials,True
1732,18822,Leisure,False
3026,18822,Manufacturing,True
2123,18822,Natural Resources,False
799,18822,Other,False
2109,18822,Retail,True
1561,18822,TMT,False
179,18822,Transport,False
1452,1885,Biotech / Life Science,True
3132,1885,Clean Tech / Renewable,True
2481,1885,Consumer Goods,False
1110,1885,Diversified,True
2631,1885,Energy / Oil & Gas,True
2456,1885,Financial Services,False
2265,1885,Healthcare,True
2962,1885,Industrials,True
1387,1885,Leisure,False
2786,1885,Manufacturing,False
1488,1885,Natural Resources,False
1781,1885,Other,False
448,1885,Retail,False
735,1885,TMT,True
25,1885,Transport,True
1474,10998,Biotech / Life Science,True
729,10998,Business Services,False
1996,10998,Clean Tech / Renewable,False
2786,10998,Consumer Goods,True
1997,10998,Diversified,True
880,10998,Energy / Oil & Gas,False
3006,10998,Financial Services,True
2277,10998,Healthcare,True
2699,10998,Industrials,False
1754,10998,Leisure,False
1877,10998,Manufacturing,True
1305,10998,Natural Resources,False
1595,10998,Other,False
2895,10998,Retail,True
1599,10998,TMT,True
3,10998,Transport,False
302,20375,Agribusiness,False
2108,20375,Biotech / Life Science,False
1532,20375,Business Services,False
2698,20375,Clean Tech / Renewable,False
1491,20375,Consumer Goods,False
2020,20375,Diversified,True
2620,20375,Energy / Oil & Gas,False
2727,20375,Financial Services,False
1384,20375,Healthcare,False
2329,20375,Industrials,False
2141,20375,Leisure,False
809,20375,Manufacturing,False
1416,20375,Natural Resources,False
2084,20375,Other,False
1200,20375,Retail,False
1886,20375,TMT,False
215,20375,Transport,False
610,13451,Agribusiness,False
1648,13451,Biotech / Life Science,False
630,13451,Business Services,False
2560,13451,Clean Tech / Renewable,False
2532,13451,Consumer Goods,False
2770,13451,Diversified,True
153,13451,Energy / Oil & Gas,False
1408,13451,Financial Services,True
2931,13451,Healthcare,False
204,13451,Industrials,False
1921,13451,Leisure,False
1703,13451,Manufacturing,False
685,13451,Natural Resources,False
2100,13451,Other,False
2547,13451,Retail,False
503,13451,TMT,False
956,13451,Transport,False
2950,1860,Biotech / Life Science,False
706,1860,Clean Tech / Renewable,True
683,1860,Consumer Goods,True
1831,1860,Diversified,True
2196,1860,Energy / Oil & Gas,True
2498,1860,Financial Services,True
107,1860,Healthcare,True
916,1860,Industrials,True
2764,1860,Leisure,True
1527,1860,Manufacturing,True
2628,1860,Natural Resources,False
901,1860,Other,True
52,1860,Retail,True
1518,1860,TMT,True
1999,1860,Transport,True
516,18892,Agribusiness,False
3075,18892,Biotech / Life Science,False
1229,18892,Business Services,True
2254,18892,Clean Tech / Renewable,False
60,18892,Consumer Goods,False
865,18892,Diversified,False
2583,18892,Energy / Oil & Gas,False
1505,18892,Financial Services,True
2651,18892,Healthcare,True
2090,18892,Industrials,False
1210,18892,Leisure,False
2184,18892,Manufacturing,False
2580,18892,Natural Resources,False
1638,18892,Other,False
1556,18892,Retail,False
2615,18892,TMT,True
2725,18892,Transport,False
647,90,Biotech / Life Science,True
2344,90,Clean Tech / Renewable,True
186,90,Consumer Goods,True
428,90,Diversified,True
161,90,Energy / Oil & Gas,True
1074,90,Financial Services,True
2889,90,Healthcare,True
1861,90,Industrials,True
2012,90,Leisure,True
2507,90,Manufacturing,False
1301,90,Natural Resources,False
2951,90,Other,False
1463,90,Retail,True
2012,90,TMT,True
221,90,Transport,True
902,6478,,
588,13963,Agribusiness,False
1926,13963,Biotech / Life Science,False
1524,13963,Business Services,True
3068,13963,Clean Tech / Renewable,False
2869,13963,Consumer Goods,False
411,13963,Diversified,False
1740,13963,Energy / Oil & Gas,False
1253,13963,Financial Services,True
156,13963,Healthcare,True
1896,13963,Industrials,False
315,13963,Leisure,True
811,13963,Manufacturing,False
1732,13963,Natural Resources,False
625,13963,Other,True
604,13963,Retail,False
1454,13963,TMT,True
1943,13963,Transport,False
1005,1292,Biotech / Life Science,True
1858,1292,Clean Tech / Renewable,False
1059,1292,Consumer Goods,False
2073,1292,Diversified,True
2079,1292,Energy / Oil & Gas,True
2267,1292,Financial Services,False
2891,1292,Healthcare,False
1087,1292,Industrials,False
1880,1292,Leisure,False
2689,1292,Manufacturing,False
2781,1292,Natural Resources,False
34,1292,Other,False
2167,1292,Retail,False
2603,1292,TMT,True
2498,1292,Transport,False
2395,13555,Biotech / Life Science,False
295,13555,Clean Tech / Renewable,False
932,13555,Consumer Goods,True
171,13555,Diversified,True
2794,13555,Energy / Oil & Gas,False
3125,13555,Financial Services,False
1509,13555,Healthcare,True
1374,13555,Industrials,True
2228,13555,Leisure,False
2755,13555,Manufacturing,True
2253,13555,Natural Resources,False
1247,13555,Other,False
2609,13555,Retail,False
1371,13555,TMT,False
2681,13555,Transport,False
955,8180,Biotech / Life Science,True
1703,8180,Business Services,False
1441,8180,Clean Tech / Renewable,False
1857,8180,Consumer Goods,False
1227,8180,Diversified,False
1692,8180,Energy / Oil & Gas,False
2371,8180,Financial Services,False
314,8180,Healthcare,True
238,8180,Industrials,False
2918,8180,Leisure,False
1962,8180,Manufacturing,False
1884,8180,Natural Resources,False
30,8180,Other,False
652,8180,Retail,False
3036,8180,TMT,False
751,8180,Transport,False
805,892,Biotech / Life Science,False
98,892,Clean Tech / Renewable,False
36,892,Consumer Goods,True
2268,892,Diversified,True
2202,892,Energy / Oil & Gas,True
2458,892,Financial Services,True
11,892,Healthcare,True
912,892,Industrials,True
591,892,Leisure,False
1965,892,Manufacturing,False
775,892,Natural Resources,False
372,892,Other,False
1237,892,Retail,False
2151,892,TMT,True
1171,892,Transport,False
111,3858,Biotech / Life Science,True
2235,3858,Clean Tech / Renewable,True
1786,3858,Consumer Goods,True
1635,3858,Diversified,True
1520,3858,Energy / Oil & Gas,True
61,3858,Financial Services,True
2458,3858,Healthcare,True
1419,3858,Industrials,True
1263,3858,Leisure,False
1479,3858,Manufacturing,True
2195,3858,Natural Resources,True
1534,3858,Other,False
2900,3858,Retail,True
830,3858,TMT,True
2499,3858,Transport,True
1610,11,,
535,18084,Agribusiness,False
1750,18084,Biotech / Life Science,False
1633,18084,Business Services,False
2972,18084,Clean Tech / Renewable,False
3132,18084,Consumer Goods,False
935,18084,Diversified,False
917,18084,Energy / Oil & Gas,False
1989,18084,Financial Services,False
2083,18084,Healthcare,False
1766,18084,Industrials,False
2722,18084,Leisure,False
1516,18084,Manufacturing,False
1894,18084,Natural Resources,False
2164,18084,Other,False
1936,18084,Retail,False
1563,18084,TMT,True
276,18084,Transport,False
130,16356,Agribusiness,False
2715,16356,Biotech / Life Science,False
281,16356,Business Services,True
1844,16356,Clean Tech / Renewable,False
968,16356,Consumer Goods,False
1656,16356,Diversified,True
298,16356,Energy / Oil & Gas,False
2034,16356,Financial Services,False
2915,16356,Healthcare,False
1181,16356,Industrials,True
2549,16356,Leisure,False
468,16356,Manufacturing,True
2930,16356,Natural Resources,False
1196,16356,Other,True
1508,16356,Retail,False
1439,16356,TMT,False
1089,16356,Transport,True
2882,1277,Biotech / Life Science,False
1118,1277,Clean Tech / Renewable,False
1320,1277,Consumer Goods,False
1149,1277,Diversified,True
2564,1277,Energy / Oil & Gas,False
860,1277,Financial Services,False
1336,1277,Healthcare,False
1125,1277,Industrials,False
2900,1277,Leisure,False
2169,1277,Manufacturing,False
1056,1277,Natural Resources,False
2490,1277,Other,False
2409,1277,Retail,False
349,1277,TMT,False
1023,1277,Transport,False
142,7597,Biotech / Life Science,False
2509,7597,Business Services,False
1814,7597,Clean Tech / Renewable,False
1337,7597,Consumer Goods,False
2762,7597,Diversified,False
2763,7597,Energy / Oil & Gas,False
477,7597,Financial Services,False
2764,7597,Healthcare,False
2603,7597,Industrials,False
152,7597,Leisure,False
2307,7597,Manufacturing,False
1559,7597,Natural Resources,False
1758,7597,Other,False
849,7597,Retail,False
2657,7597,TMT,True
462,7597,Transport,False
2610,7604,Biotech / Life Science,False
1755,7604,Clean Tech / Renewable,False
1669,7604,Consumer Goods,False
2236,7604,Diversified,False
2091,7604,Energy / Oil & Gas,True
409,7604,Financial Services,False
2204,7604,Healthcare,False
2377,7604,Industrials,False
2400,7604,Leisure,False
563,7604,Manufacturing,False
4,7604,Natural Resources,False
1807,7604,Other,False
54,7604,Retail,False
1876,7604,TMT,False
1599,7604,Transport,False
398,21412,Agribusiness,False
1665,21412,Biotech / Life Science,False
255,21412,Business Services,False
2715,21412,Clean Tech / Renewable,False
3076,21412,Consumer Goods,False
1729,21412,Diversified,True
2859,21412,Energy / Oil & Gas,False
669,21412,Financial Services,False
1465,21412,Healthcare,False
2236,21412,Industrials,False
281,21412,Leisure,False
2291,21412,Manufacturing,False
2540,21412,Natural Resources,False
2610,21412,Other,False
2622,21412,Retail,False
461,21412,TMT,False
1371,21412,Transport,False
460,6573,Biotech / Life Science,False
2406,6573,Clean Tech / Renewable,True
2807,6573,Consumer Goods,False
752,6573,Diversified,True
1088,6573,Energy / Oil & Gas,True
1244,6573,Financial Services,True
3124,6573,Healthcare,False
1127,6573,Industrials,True
2509,6573,Leisure,False
855,6573,Manufacturing,True
3009,6573,Natural Resources,True
613,6573,Other,False
1413,6573,Retail,False
2857,6573,TMT,True
2737,6573,Transport,False
598,3641,Biotech / Life Science,False
420,3641,Clean Tech / Renewable,False
738,3641,Consumer Goods,False
2781,3641,Diversified,True
2776,3641,Energy / Oil & Gas,True
1516,3641,Financial Services,False
944,3641,Healthcare,True
999,3641,Industrials,True
926,3641,Leisure,False
472,3641,Manufacturing,False
2587,3641,Natural Resources,False
367,3641,Other,False
2389,3641,Retail,False
1096,3641,TMT,True
791,3641,Transport,True
2804,2248,Biotech / Life Science,False
1525,2248,Clean Tech / Renewable,True
29,2248,Consumer Goods,True
1988,2248,Diversified,True
1400,2248,Energy / Oil & Gas,True
2016,2248,Financial Services,True
1563,2248,Healthcare,True
378,2248,Industrials,True
705,2248,Leisure,False
2022,2248,Manufacturing,False
2852,2248,Natural Resources,False
3010,2248,Other,True
1246,2248,Retail,True
2494,2248,TMT,True
2983,2248,Transport,False
1631,13033,Biotech / Life Science,False
2925,13033,Business Services,False
2139,13033,Clean Tech / Renewable,False
2668,13033,Consumer Goods,False
2392,13033,Diversified,False
1104,13033,Energy / Oil & Gas,False
1106,13033,Financial Services,False
884,13033,Healthcare,False
2417,13033,Industrials,False
1269,13033,Leisure,False
2070,13033,Manufacturing,False
1951,13033,Natural Resources,False
260,13033,Other,False
1195,13033,Retail,False
3077,13033,TMT,True
2946,13033,Transport,False
2030,6211,Biotech / Life Science,False
1532,6211,Clean Tech / Renewable,False
624,6211,Consumer Goods,False
434,6211,Diversified,False
2119,6211,Energy / Oil & Gas,True
2122,6211,Financial Services,False
2668,6211,Healthcare,False
449,6211,Industrials,False
1673,6211,Leisure,False
2600,6211,Manufacturing,True
1349,6211,Natural Resources,False
1605,6211,Other,False
1444,6211,Retail,False
1921,6211,TMT,False
2629,6211,Transport,False
2876,4013,Biotech / Life Science,True
1453,4013,Clean Tech / Renewable,True
779,4013,Consumer Goods,False
1842,4013,Diversified,True
1618,4013,Energy / Oil & Gas,False
2163,4013,Financial Services,False
350,4013,Healthcare,False
2750,4013,Industrials,False
786,4013,Leisure,False
1454,4013,Manufacturing,False
3022,4013,Natural Resources,False
672,4013,Other,False
320,4013,Retail,False
2735,4013,TMT,False
1440,4013,Transport,False
324,8457,Biotech / Life Science,False
1934,8457,Clean Tech / Renewable,True
2347,8457,Consumer Goods,True
2169,8457,Diversified,True
1499,8457,Energy / Oil & Gas,False
766,8457,Financial Services,False
242,8457,Healthcare,True
843,8457,Industrials,False
68,8457,Leisure,False
3093,8457,Manufacturing,False
306,8457,Natural Resources,False
2778,8457,Other,True
1057,8457,Retail,False
2788,8457,TMT,True
1858,8457,Transport,False
364,3828,Biotech / Life Science,False
1428,3828,Clean Tech / Renewable,True
1051,3828,Consumer Goods,True
524,3828,Diversified,True
2437,3828,Energy / Oil & Gas,False
2811,3828,Financial Services,True
916,3828,Healthcare,True
960,3828,Industrials,True
1744,3828,Leisure,True
422,3828,Manufacturing,False
3079,3828,Natural Resources,False
583,3828,Other,True
1383,3828,Retail,True
927,3828,TMT,True
2011,3828,Transport,False
2242,6371,,
2675,14052,Biotech / Life Science,False
1811,14052,Business Services,False
1723,14052,Clean Tech / Renewable,False
31,14052,Consumer Goods,False
3017,14052,Diversified,True
1599,14052,Energy / Oil & Gas,False
2997,14052,Financial Services,False
3012,14052,Healthcare,False
2693,14052,Industrials,False
756,14052,Leisure,False
2825,14052,Manufacturing,False
576,14052,Natural Resources,False
489,14052,Other,False
2384,14052,Retail,False
1287,14052,TMT,False
1398,14052,Transport,False
1096,3671,Biotech / Life Science,False
1775,3671,Clean Tech / Renewable,False
1083,3671,Consumer Goods,True
431,3671,Diversified,True
2559,3671,Energy / Oil & Gas,False
1178,3671,Financial Services,True
2248,3671,Healthcare,True
2855,3671,Industrials,False
2915,3671,Leisure,False
2864,3671,Manufacturing,False
1139,3671,Natural Resources,False
1774,3671,Other,False
2608,3671,Retail,False
120,3671,TMT,True
377,3671,Transport,False
755,4257,Biotech / Life Science,False
2979,4257,Clean Tech / Renewable,False
2044,4257,Consumer Goods,True
1427,4257,Diversified,True
1163,4257,Energy / Oil & Gas,True
2283,4257,Financial Services,True
1075,4257,Healthcare,True
279,4257,Industrials,True
2927,4257,Leisure,False
2184,4257,Manufacturing,True
1820,4257,Natural Resources,False
1001,4257,Other,True
2901,4257,Retail,True
2525,4257,TMT,True
1973,4257,Transport,False
1410,5552,Biotech / Life Science,False
113,5552,Clean Tech / Renewable,False
2132,5552,Consumer Goods,False
1997,5552,Diversified,True
2439,5552,Energy / Oil & Gas,False
2389,5552,Financial Services,False
1001,5552,Healthcare,False
523,5552,Industrials,False
688,5552,Leisure,False
1164,5552,Manufacturing,False
641,5552,Natural Resources,False
541,5552,Other,False
531,5552,Retail,False
99,5552,TMT,True
2355,5552,Transport,False
2583,6572,Biotech / Life Science,True
893,6572,Clean Tech / Renewable,True
936,6572,Consumer Goods,True
1890,6572,Diversified,True
1465,6572,Energy / Oil & Gas,True
280,6572,Financial Services,True
3080,6572,Healthcare,True
2282,6572,Industrials,True
2645,6572,Leisure,True
1392,6572,Manufacturing,False
2456,6572,Natural Resources,False
1296,6572,Other,True
1602,6572,Retail,True
236,6572,TMT,True
187,6572,Transport,True
1360,2097,Biotech / Life Science,False
2123,2097,Clean Tech / Renewable,False
615,2097,Consumer Goods,True
1908,2097,Diversified,True
2210,2097,Energy / Oil & Gas,False
2457,2097,Financial Services,False
3003,2097,Healthcare,False
1479,2097,Industrials,True
819,2097,Leisure,False
30,2097,Manufacturing,False
1065,2097,Natural Resources,False
1154,2097,Other,False
2889,2097,Retail,True
1503,2097,TMT,False
140,2097,Transport,False
2334,8794,Biotech / Life Science,False
2673,8794,Clean Tech / Renewable,False
148,8794,Consumer Goods,False
1218,8794,Diversified,True
1616,8794,Energy / Oil & Gas,False
918,8794,Financial Services,False
1639,8794,Healthcare,False
97,8794,Industrials,False
993,8794,Leisure,False
1814,8794,Manufacturing,False
860,8794,Natural Resources,False
1443,8794,Other,False
2211,8794,Retail,False
1783,8794,TMT,False
2422,8794,Transport,False
1325,16236,Agribusiness,False
1394,16236,Biotech / Life Science,False
1991,16236,Business Services,False
888,16236,Clean Tech / Renewable,False
133,16236,Consumer Goods,False
2966,16236,Diversified,False
1750,16236,Energy / Oil & Gas,False
1687,16236,Financial Services,False
1514,16236,Healthcare,False
376,16236,Industrials,False
356,16236,Leisure,True
1947,16236,Manufacturing,False
638,16236,Natural Resources,False
2019,16236,Other,True
743,16236,Retail,False
2255,16236,TMT,True
3035,16236,Transport,False
1792,10630,Biotech / Life Science,False
1133,10630,Clean Tech / Renewable,False
1281,10630,Consumer Goods,True
2783,10630,Diversified,True
915,10630,Energy / Oil & Gas,True
2154,10630,Financial Services,True
2713,10630,Healthcare,True
1281,10630,Industrials,False
2945,10630,Leisure,False
1664,10630,Manufacturing,False
1336,10630,Natural Resources,False
3016,10630,Other,False
1507,10630,Retail,False
2546,10630,TMT,True
1852,10630,Transport,False
94,1706,Biotech / Life Science,True
1388,1706,Clean Tech / Renewable,False
2636,1706,Consumer Goods,False
1496,1706,Diversified,False
2831,1706,Energy / Oil & Gas,False
837,1706,Financial Services,False
22,1706,Healthcare,False
344,1706,Industrials,False
2201,1706,Leisure,False
1450,1706,Manufacturing,False
44,1706,Natural Resources,False
1824,1706,Other,False
1953,1706,Retail,False
2540,1706,TMT,True
2588,1706,Transport,False
814,3596,Biotech / Life Science,False
2599,3596,Business Services,False
442,3596,Clean Tech / Renewable,False
724,3596,Consumer Goods,False
1433,3596,Diversified,False
1948,3596,Energy / Oil & Gas,False
1107,3596,Financial Services,True
108,3596,Healthcare,False
1075,3596,Industrials,True
1025,3596,Leisure,False
278,3596,Manufacturing,False
1448,3596,Natural Resources,False
2477,3596,Other,False
1709,3596,Retail,False
1168,3596,TMT,True
1813,3596,Transport,True
1823,6495,Biotech / Life Science,False
2195,6495,Clean Tech / Renewable,False
2811,6495,Consumer Goods,False
654,6495,Diversified,False
720,6495,Energy / Oil & Gas,False
1949,6495,Financial Services,False
2884,6495,Healthcare,False
2305,6495,Industrials,False
2894,6495,Leisure,False
2457,6495,Manufacturing,False
604,6495,Natural Resources,False
1021,6495,Other,False
1164,6495,Retail,False
97,6495,TMT,True
1201,6495,Transport,False
2914,16757,Agribusiness,False
2384,16757,Biotech / Life Science,False
79,16757,Business Services,False
284,16757,Clean Tech / Renewable,False
77,16757,Consumer Goods,False
559,16757,Diversified,False
348,16757,Energy / Oil & Gas,False
285,16757,Financial Services,False
1666,16757,Healthcare,False
866,16757,Industrials,False
1832,16757,Leisure,False
2466,16757,Manufacturing,False
1645,16757,Natural Resources,False
1655,16757,Other,True
2546,16757,Retail,False
848,16757,TMT,False
418,16757,Transport,False
966,4763,Biotech / Life Science,False
169,4763,Clean Tech / Renewable,False
2609,4763,Consumer Goods,False
32,4763,Diversified,True
2075,4763,Energy / Oil & Gas,False
2024,4763,Financial Services,False
243,4763,Healthcare,False
3058,4763,Industrials,False
832,4763,Leisure,False
968,4763,Manufacturing,False
75,4763,Natural Resources,False
145,4763,Other,False
165,4763,Retail,False
1128,4763,TMT,False
1580,4763,Transport,False
1430,572,Biotech / Life Science,True
2163,572,Clean Tech / Renewable,True
1066,572,Consumer Goods,True
2285,572,Diversified,True
1608,572,Energy / Oil & Gas,True
482,572,Financial Services,True
1106,572,Healthcare,True
1377,572,Industrials,True
2193,572,Leisure,True
860,572,Manufacturing,True
2091,572,Natural Resources,False
216,572,Other,False
2294,572,Retail,True
2547,572,TMT,True
2976,572,Transport,True
352,3122,Biotech / Life Science,False
1192,3122,Clean Tech / Renewable,False
245,3122,Consumer Goods,False
2604,3122,Diversified,False
1203,3122,Energy / Oil & Gas,False
316,3122,Financial Services,False
220,3122,Healthcare,False
1674,3122,Industrials,False
1421,3122,Leisure,False
2315,3122,Manufacturing,False
3072,3122,Natural Resources,False
2259,3122,Other,False
597,3122,Retail,False
458,3122,TMT,True
2714,3122,Transport,False
3037,11447,Biotech / Life Science,True
715,11447,Clean Tech / Renewable,True
2430,11447,Consumer Goods,False
3091,11447,Diversified,True
2132,11447,Energy / Oil & Gas,False
375,11447,Financial Services,False
1435,11447,Healthcare,True
17,11447,Industrials,False
2055,11447,Leisure,False
1044,11447,Manufacturing,False
361,11447,Natural Resources,False
1130,11447,Other,False
2898,11447,Retail,False
2554,11447,TMT,True
2649,11447,Transport,False
1695,10954,Agribusiness,False
1837,10954,Biotech / Life Science,False
2187,10954,Business Services,False
2991,10954,Clean Tech / Renewable,False
2905,10954,Consumer Goods,False
1168,10954,Diversified,True
2841,10954,Energy / Oil & Gas,False
2222,10954,Financial Services,True
1534,10954,Healthcare,False
1041,10954,Industrials,False
1808,10954,Leisure,False
886,10954,Manufacturing,False
918,10954,Natural Resources,False
273,10954,Other,False
27,10954,Retail,False
1020,10954,TMT,False
1459,10954,Transport,False
1093,5471,Biotech / Life Science,True
2102,5471,Business Services,False
1588,5471,Clean Tech / Renewable,False
1421,5471,Consumer Goods,True
2414,5471,Diversified,True
95,5471,Energy / Oil & Gas,False
2547,5471,Financial Services,True
1309,5471,Healthcare,True
2277,5471,Industrials,False
498,5471,Leisure,False
2425,5471,Manufacturing,False
1349,5471,Natural Resources,False
941,5471,Other,False
2013,5471,Retail,False
3109,5471,TMT,True
1403,5471,Transport,False
241,1721,Biotech / Life Science,False
2830,1721,Clean Tech / Renewable,False
2735,1721,Consumer Goods,False
1173,1721,Diversified,True
1001,1721,Energy / Oil & Gas,False
2706,1721,Financial Services,False
1595,1721,Healthcare,True
2813,1721,Industrials,False
2503,1721,Leisure,False
1266,1721,Manufacturing,False
3062,1721,Natural Resources,False
1542,1721,Other,False
1806,1721,Retail,False
974,1721,TMT,True
1204,1721,Transport,False
2217,21294,Agribusiness,False
2438,21294,Biotech / Life Science,False
1136,21294,Business Services,False
1122,21294,Clean Tech / Renewable,False
717,21294,Consumer Goods,False
1293,21294,Diversified,True
2087,21294,Energy / Oil & Gas,False
1600,21294,Financial Services,True
424,21294,Healthcare,True
238,21294,Industrials,False
1416,21294,Leisure,False
2588,21294,Manufacturing,False
2242,21294,Natural Resources,False
1836,21294,Other,False
2231,21294,Retail,False
1675,21294,TMT,True
1685,21294,Transport,False
256,8175,Biotech / Life Science,False
331,8175,Clean Tech / Renewable,False
50,8175,Consumer Goods,False
1031,8175,Diversified,True
1747,8175,Energy / Oil & Gas,False
1287,8175,Financial Services,False
1838,8175,Healthcare,False
181,8175,Industrials,False
